Id,ID_Reserva,Num_Adultos,Num_Niños,Noches_Fin_Semana,Noches_Semana,Tipo_Plan_Comidas,Requiere_Estacionamiento,Tipo_Habitación_Reservada,Tiempo_Antelación,Año_Llegada,Mes_Llegada,Día_Llegada,Segmento_Mercado,Huésped_Recurrente,Num_Cancelaciones_Previas,Num_Reservas_Previas_No_Canceladas,Precio_Promedio_Por_Habitación,Num_Solicitudes_Especiales,Estado_Reserva
15759,INN15760,2,0,1,2,,0,Room_Type 1,224.0,2017,10,2,,0,0,0,65.0,0.0,No Cancelada
14236,INN14237,2,0,2,2,Meal Plan 1,0,Room_Type 1,,2018,1,8,Offline,0,0,0,58.0,1.0,No Cancelada
23692,INN23693,2,0,1,1,,0,Room_Type 1,,2017,11,14,Online,0,0,0,87.0,1.0,No Cancelada
17227,INN17228,2,0,2,4,,0,Room_Type 4,228.0,2018,10,5,,0,0,0,,2.0,Cancelada
17576,INN17577,2,0,1,1,Not Selected,0,Room_Type 1,47.0,2018,4,18,Online,0,0,0,85.5,,Cancelada
29518,INN29519,2,1,1,1,Not Selected,0,Room_Type 1,56.0,2018,8,6,Online,0,0,0,,1.0,No Cancelada
14533,INN14534,2,0,0,2,,0,Room_Type 1,,2017,11,13,Offline,0,0,0,75.0,,No Cancelada
24559,INN24560,3,0,2,3,Meal Plan 1,0,Room_Type 4,194.0,2018,8,26,Online,0,0,0,124.95,0.0,Cancelada
30866,INN30867,2,2,0,3,Meal Plan 1,0,Room_Type 2,30.0,2018,3,9,Online,0,0,0,77.5,0.0,Cancelada
10867,INN10868,2,0,1,1,,0,Room_Type 4,24.0,2018,3,12,Online,0,0,0,71.46,1.0,No Cancelada
21765,INN21766,2,0,1,1,Not Selected,0,Room_Type 1,,2018,6,18,Online,0,0,0,,0.0,Cancelada
31967,INN31968,2,0,0,1,Meal Plan 2,0,Room_Type 1,,2017,9,18,Offline,0,0,0,108.0,0.0,No Cancelada
14464,INN14465,1,0,0,0,,0,Room_Type 1,1.0,2018,10,1,Online,0,0,0,,0.0,No Cancelada
30650,INN30651,2,0,2,1,Not Selected,0,Room_Type 1,127.0,2018,11,13,Online,0,0,0,79.2,1.0,Cancelada
3806,INN03807,3,0,1,1,,0,Room_Type 1,39.0,2018,2,8,Offline,0,0,0,98.94,2.0,No Cancelada
28419,INN28420,2,0,1,2,Meal Plan 1,0,Room_Type 1,139.0,2018,7,25,Online,0,0,0,77.03,1.0,No Cancelada
25182,INN25183,2,0,0,2,Meal Plan 1,0,Room_Type 4,18.0,2018,9,15,Online,0,0,0,174.0,0.0,Cancelada
5040,INN05041,1,0,0,2,Meal Plan 1,0,Room_Type 1,,2017,10,2,Offline,0,0,0,100.0,0.0,No Cancelada
32034,INN32035,2,0,1,3,Meal Plan 1,0,Room_Type 1,141.0,2018,10,6,Offline,0,0,0,80.75,,No Cancelada
20512,INN20513,2,0,2,3,Meal Plan 1,0,Room_Type 1,161.0,2018,7,31,Online,0,0,0,101.15,1.0,Cancelada
6910,INN06911,3,0,1,1,,0,,168.0,2018,9,19,Online,0,0,0,159.3,0.0,Cancelada
22477,INN22478,1,0,1,0,,0,Room_Type 1,7.0,2018,4,11,Online,0,0,0,89.0,0.0,No Cancelada
35974,INN35975,1,0,1,1,Meal Plan 1,0,Room_Type 1,14.0,2018,11,7,Online,0,0,0,189.5,1.0,No Cancelada
13564,INN13565,2,0,1,2,Meal Plan 1,0,Room_Type 1,78.0,2018,3,25,,0,0,0,100.0,0.0,Cancelada
21115,INN21116,2,0,2,4,Meal Plan 1,0,Room_Type 1,,2018,9,29,Online,0,0,0,100.3,0.0,Cancelada
4635,INN04636,3,0,1,3,Meal Plan 1,0,Room_Type 4,117.0,2018,6,16,Online,0,0,0,,0.0,Cancelada
30199,INN30200,2,0,1,2,Meal Plan 1,0,Room_Type 1,66.0,2017,10,9,Offline,0,0,0,75.0,0.0,No Cancelada
5925,INN05926,1,0,0,1,Meal Plan 1,0,Room_Type 1,0.0,2018,2,16,Online,0,0,0,,0.0,No Cancelada
22018,INN22019,1,0,0,1,Meal Plan 1,0,Room_Type 1,4.0,2018,5,10,,0,0,0,65.0,,No Cancelada
27696,INN27697,2,0,2,2,,0,Room_Type 1,123.0,2018,5,13,Online,0,0,0,113.55,0.0,Cancelada
1371,INN01372,2,0,0,4,Meal Plan 1,0,Room_Type 4,37.0,2018,3,1,,0,0,0,95.4,1.0,Cancelada
4179,INN04180,2,0,0,2,Not Selected,0,Room_Type 1,0.0,2018,4,15,,0,0,0,89.0,1.0,No Cancelada
4857,INN04858,2,0,0,1,,0,Room_Type 1,105.0,2018,4,6,Online,0,0,0,75.0,0.0,Cancelada
12240,INN12241,2,0,0,3,Meal Plan 1,0,,83.0,2018,10,25,Online,0,0,0,104.4,0.0,No Cancelada
22075,INN22076,2,0,0,1,Meal Plan 1,0,,40.0,2018,10,5,Online,0,0,0,125.55,0.0,Cancelada
25157,INN25158,2,0,0,4,Meal Plan 1,0,Room_Type 1,,2018,4,20,Offline,0,0,0,62.8,0.0,Cancelada
22536,INN22537,2,0,2,5,Meal Plan 1,0,Room_Type 4,84.0,2018,10,17,,0,0,0,,1.0,No Cancelada
9131,INN09132,2,0,0,3,Not Selected,0,Room_Type 1,29.0,2018,3,23,Offline,0,0,0,,0.0,No Cancelada
17014,INN17015,2,0,0,2,,0,Room_Type 1,,2018,3,4,Online,0,0,0,67.5,0.0,Cancelada
12454,INN12455,2,2,2,1,Meal Plan 1,0,Room_Type 6,146.0,2018,6,12,Online,0,0,0,178.2,3.0,No Cancelada
4082,INN04083,1,0,0,2,Meal Plan 1,0,Room_Type 1,14.0,2017,10,15,Offline,0,0,0,100.0,0.0,No Cancelada
16181,INN16182,2,2,0,3,Meal Plan 1,0,Room_Type 2,8.0,2017,12,15,Online,0,0,0,160.83,0.0,No Cancelada
1557,INN01558,2,0,0,3,Meal Plan 1,0,Room_Type 1,271.0,2018,9,21,Online,0,0,0,101.33,1.0,Cancelada
31090,INN31091,2,0,0,1,Meal Plan 1,0,Room_Type 1,14.0,2018,5,27,Offline,0,0,0,73.0,0.0,No Cancelada
33084,INN33085,2,0,1,2,,0,Room_Type 1,84.0,2017,10,16,Online,0,0,0,89.25,,No Cancelada
30800,INN30801,1,0,0,2,Meal Plan 1,0,Room_Type 4,51.0,2018,4,14,Online,0,0,0,123.3,,Cancelada
25364,INN25365,2,0,0,1,Meal Plan 1,1,Room_Type 1,,2018,1,27,Online,0,0,0,102.0,1.0,No Cancelada
30519,INN30520,1,0,0,3,Meal Plan 1,0,Room_Type 1,37.0,2018,10,13,Offline,0,0,0,95.0,0.0,No Cancelada
2794,INN02795,2,0,2,5,,0,Room_Type 4,271.0,2018,12,26,Online,0,0,0,,1.0,Cancelada
21124,INN21125,0,2,0,1,Meal Plan 1,0,Room_Type 2,,2018,1,7,,0,0,0,6.0,0.0,No Cancelada
8670,INN08671,2,0,1,3,,0,Room_Type 1,,2018,10,27,Online,0,0,0,80.75,0.0,Cancelada
26541,INN26542,2,1,2,0,Meal Plan 1,0,Room_Type 1,90.0,2018,12,18,Online,0,0,0,109.8,1.0,No Cancelada
24663,INN24664,2,0,0,2,,0,Room_Type 1,22.0,2018,9,6,,0,0,0,,1.0,Cancelada
6513,INN06514,1,0,0,1,Meal Plan 1,0,Room_Type 1,101.0,2017,12,8,Online,0,0,0,63.75,1.0,Cancelada
20387,INN20388,2,0,1,3,Meal Plan 1,0,Room_Type 4,81.0,2018,3,24,Online,0,0,0,99.45,1.0,Cancelada
6249,INN06250,2,0,1,1,Meal Plan 1,0,Room_Type 1,85.0,2018,6,4,Online,0,0,0,131.4,1.0,No Cancelada
18246,INN18247,2,0,1,0,Meal Plan 1,0,,1.0,2018,3,28,,0,0,0,,0.0,No Cancelada
4915,INN04916,3,0,2,3,Meal Plan 1,0,,36.0,2018,7,1,Online,0,0,0,150.3,0.0,Cancelada
8799,INN08800,2,0,1,2,Not Selected,0,Room_Type 1,,2017,10,9,Online,0,0,0,139.33,1.0,No Cancelada
9111,INN09112,3,0,0,2,Meal Plan 2,0,Room_Type 4,57.0,2018,10,12,Online,0,0,0,202.5,2.0,No Cancelada
13955,INN13956,2,0,1,1,Meal Plan 1,0,Room_Type 4,,2018,10,1,Online,0,0,0,,0.0,Cancelada
31600,INN31601,2,0,0,2,Meal Plan 1,0,Room_Type 1,31.0,2018,2,4,Corporate,0,0,0,77.0,0.0,No Cancelada
2695,INN02696,3,0,2,4,Meal Plan 1,0,Room_Type 4,130.0,2018,8,6,Online,0,0,0,155.7,,No Cancelada
29363,INN29364,1,0,0,3,Meal Plan 1,0,Room_Type 1,166.0,2018,11,1,Offline,0,0,0,110.0,0.0,Cancelada
32769,INN32770,2,0,1,3,Meal Plan 1,0,Room_Type 1,78.0,2018,5,5,Offline,0,0,0,80.75,0.0,No Cancelada
35766,INN35767,3,0,1,0,Meal Plan 1,0,Room_Type 4,,2018,5,29,Online,0,0,0,159.0,2.0,No Cancelada
9408,INN09409,3,0,0,2,,0,Room_Type 5,2.0,2018,10,5,Online,0,0,0,225.0,3.0,No Cancelada
32112,INN32113,2,0,2,1,Meal Plan 1,0,Room_Type 1,,2018,4,10,Online,0,0,0,92.76,0.0,No Cancelada
2530,INN02531,1,0,2,3,Meal Plan 1,0,,6.0,2018,11,6,Online,0,0,0,164.2,2.0,No Cancelada
29739,INN29740,2,0,0,2,Not Selected,0,Room_Type 1,4.0,2017,9,1,Online,0,0,0,96.0,1.0,No Cancelada
30152,INN30153,3,0,2,1,Meal Plan 1,0,Room_Type 4,75.0,2018,8,13,Online,0,0,0,168.3,0.0,Cancelada
23883,INN23884,1,0,2,2,,0,Room_Type 1,,2018,2,6,Online,0,0,0,67.5,1.0,Cancelada
31047,INN31048,2,0,1,3,Meal Plan 1,0,Room_Type 1,,2018,6,30,,0,0,0,85.0,0.0,Cancelada
8597,INN08598,2,0,0,2,Meal Plan 1,0,Room_Type 1,8.0,2018,11,25,Online,0,0,0,90.0,1.0,No Cancelada
13550,INN13551,2,0,0,2,,0,Room_Type 1,32.0,2018,11,11,Offline,0,0,0,63.0,0.0,No Cancelada
11865,INN11866,2,0,0,2,Meal Plan 1,0,Room_Type 1,4.0,2018,9,16,Online,0,0,0,183.0,1.0,No Cancelada
19797,INN19798,2,0,0,3,,0,Room_Type 5,1.0,2018,5,5,Offline,0,0,0,119.0,0.0,No Cancelada
30106,INN30107,1,0,0,3,Meal Plan 1,0,Room_Type 1,153.0,2018,6,8,Online,0,0,0,102.3,0.0,Cancelada
22384,INN22385,1,0,0,1,Meal Plan 1,0,Room_Type 1,8.0,2018,3,2,Online,0,0,0,86.0,0.0,No Cancelada
4426,INN04427,3,0,2,2,,0,Room_Type 4,57.0,2018,5,22,Online,0,0,0,159.3,2.0,No Cancelada
14929,INN14930,3,0,2,3,,0,,14.0,2018,3,31,Online,0,0,0,161.0,0.0,No Cancelada
5822,INN05823,1,0,2,1,Meal Plan 1,0,Room_Type 1,116.0,2018,2,28,Online,0,0,0,61.0,0.0,Cancelada
28507,INN28508,1,0,0,1,,0,Room_Type 1,46.0,2018,7,8,Online,0,0,0,112.5,2.0,No Cancelada
29173,INN29174,1,0,0,2,Meal Plan 1,0,Room_Type 1,64.0,2018,5,17,Corporate,0,0,0,130.0,0.0,No Cancelada
4763,INN04764,2,0,2,4,Meal Plan 1,0,Room_Type 6,73.0,2018,5,7,Online,0,0,0,170.17,0.0,Cancelada
31440,INN31441,1,0,1,2,Meal Plan 1,0,Room_Type 1,280.0,2018,9,19,Offline,0,0,0,100.0,0.0,Cancelada
9034,INN09035,2,0,1,3,Meal Plan 1,0,Room_Type 1,254.0,2018,9,29,,0,0,0,100.3,1.0,Cancelada
30850,INN30851,2,0,2,4,Meal Plan 1,0,Room_Type 1,19.0,2018,11,13,Offline,0,0,0,68.0,1.0,No Cancelada
17368,INN17369,2,0,1,3,Meal Plan 1,0,Room_Type 1,56.0,2018,11,10,Online,0,0,0,97.23,0.0,No Cancelada
31477,INN31478,2,0,1,2,,0,Room_Type 1,275.0,2018,9,23,Online,0,0,0,,,Cancelada
5504,INN05505,2,0,1,0,,0,Room_Type 1,1.0,2018,1,3,Online,0,0,0,75.0,0.0,No Cancelada
6452,INN06453,2,0,0,2,Meal Plan 2,0,Room_Type 1,320.0,2018,8,18,Online,0,0,0,115.0,1.0,Cancelada
29949,INN29950,2,0,0,4,Meal Plan 1,0,Room_Type 1,74.0,2017,10,7,Online,0,0,0,89.25,0.0,No Cancelada
13713,INN13714,2,0,0,2,Meal Plan 1,0,Room_Type 1,46.0,2018,1,1,Online,0,0,0,71.0,0.0,No Cancelada
8446,INN08447,2,0,1,5,Meal Plan 1,0,Room_Type 1,79.0,2018,4,4,Online,0,0,0,67.85,1.0,No Cancelada
16237,INN16238,2,0,1,2,Meal Plan 1,0,Room_Type 1,,2018,8,15,Online,0,0,0,114.3,1.0,No Cancelada
187,INN00188,2,0,1,4,Meal Plan 1,0,Room_Type 4,126.0,2018,8,15,Online,0,0,0,126.0,,No Cancelada
3668,INN03669,2,0,1,2,Not Selected,0,Room_Type 1,178.0,2018,7,22,,0,0,0,88.5,0.0,Cancelada
10048,INN10049,2,1,2,2,Meal Plan 1,0,Room_Type 1,52.0,2018,12,4,Online,0,0,0,103.7,3.0,No Cancelada
11217,INN11218,2,0,0,3,,0,Room_Type 1,,2018,11,3,Online,0,0,0,116.67,1.0,No Cancelada
33420,INN33421,3,0,0,3,Meal Plan 1,0,Room_Type 4,55.0,2018,9,20,Online,0,0,0,168.3,0.0,Cancelada
6738,INN06739,2,2,0,5,Meal Plan 1,0,,14.0,2017,9,15,,0,0,0,185.2,,No Cancelada
25998,INN25999,2,0,0,5,Meal Plan 1,0,Room_Type 2,124.0,2018,4,12,Online,0,0,0,82.13,0.0,No Cancelada
19353,INN19354,2,0,0,1,Meal Plan 2,0,Room_Type 1,72.0,2017,9,18,,0,0,0,,0.0,No Cancelada
26230,INN26231,1,0,1,2,Meal Plan 1,0,Room_Type 5,,2018,10,31,Corporate,0,0,0,106.0,0.0,Cancelada
16192,INN16193,2,0,0,3,Meal Plan 1,0,Room_Type 1,,2018,12,8,,0,0,0,68.0,,No Cancelada
18799,INN18800,3,0,1,2,Meal Plan 1,0,,32.0,2018,5,13,Online,0,0,0,184.99,2.0,No Cancelada
22013,INN22014,2,0,0,2,,0,Room_Type 1,38.0,2018,12,2,Corporate,0,0,0,85.0,0.0,No Cancelada
2889,INN02890,2,0,0,5,,1,Room_Type 2,5.0,2017,12,22,,0,0,0,1.6,0.0,No Cancelada
35319,INN35320,2,0,1,2,Not Selected,0,Room_Type 1,54.0,2018,3,18,Online,0,0,0,,0.0,Cancelada
36116,INN36117,2,0,2,0,,0,Room_Type 1,75.0,2018,10,30,Offline,0,0,0,105.0,0.0,Cancelada
12685,INN12686,2,0,1,1,Not Selected,0,Room_Type 1,2.0,2018,4,11,Online,0,0,0,104.0,1.0,No Cancelada
25789,INN25790,2,0,1,3,Meal Plan 1,0,Room_Type 1,53.0,2018,11,14,Offline,0,0,0,68.0,0.0,No Cancelada
9970,INN09971,2,0,1,2,,0,Room_Type 1,155.0,2018,8,26,Online,0,0,0,85.5,,No Cancelada
15360,INN15361,2,0,0,1,,0,Room_Type 1,23.0,2017,9,4,Online,0,0,0,105.0,0.0,No Cancelada
30162,INN30163,2,0,2,1,Meal Plan 1,0,Room_Type 1,48.0,2018,7,9,Online,0,0,0,,2.0,No Cancelada
35184,INN35185,2,0,0,2,Not Selected,0,Room_Type 1,17.0,2018,12,29,Online,0,0,0,120.0,1.0,No Cancelada
4159,INN04160,2,0,0,3,Meal Plan 1,0,Room_Type 1,259.0,2018,5,5,Online,0,0,0,,,Cancelada
20873,INN20874,2,0,1,2,Meal Plan 1,0,Room_Type 1,121.0,2018,4,1,Offline,0,0,0,71.0,0.0,No Cancelada
21794,INN21795,2,0,2,2,Meal Plan 1,0,,231.0,2018,9,11,Online,0,0,0,,1.0,Cancelada
23364,INN23365,1,0,0,1,Meal Plan 1,1,Room_Type 4,0.0,2018,3,8,Corporate,0,0,0,75.0,0.0,No Cancelada
21542,INN21543,2,0,2,4,Meal Plan 1,1,Room_Type 4,6.0,2018,11,30,,0,0,0,106.89,3.0,No Cancelada
14460,INN14461,2,0,2,2,Meal Plan 1,0,Room_Type 1,113.0,2018,7,15,Offline,0,0,0,,0.0,No Cancelada
14320,INN14321,2,1,0,3,Meal Plan 1,0,Room_Type 1,51.0,2018,12,6,Online,0,0,0,109.8,2.0,No Cancelada
903,INN00904,2,0,2,5,,0,Room_Type 1,51.0,2017,9,16,Offline,0,0,0,75.6,1.0,No Cancelada
7961,INN07962,2,0,0,3,Meal Plan 1,0,Room_Type 1,91.0,2018,4,13,Online,0,0,0,,,No Cancelada
2044,INN02045,2,0,0,3,Meal Plan 1,0,Room_Type 4,8.0,2017,9,8,,0,0,0,87.78,,No Cancelada
666,INN00667,1,0,0,1,Meal Plan 2,0,Room_Type 1,72.0,2017,9,18,Offline,0,0,0,,0.0,No Cancelada
11380,INN11381,2,0,0,2,,0,Room_Type 1,,2018,12,16,Offline,0,0,0,68.0,,No Cancelada
20355,INN20356,2,0,2,2,Not Selected,0,,75.0,2018,12,2,Online,0,0,0,,1.0,No Cancelada
23876,INN23877,2,0,1,3,Meal Plan 1,0,Room_Type 1,290.0,2018,12,1,Online,0,0,0,73.95,,Cancelada
23378,INN23379,2,0,0,1,Meal Plan 1,0,Room_Type 1,105.0,2018,4,6,Offline,0,0,0,75.0,0.0,Cancelada
31612,INN31613,1,0,2,5,Meal Plan 1,0,Room_Type 4,11.0,2017,10,23,Online,0,0,0,138.71,3.0,No Cancelada
797,INN00798,1,0,0,3,Meal Plan 1,0,Room_Type 1,71.0,2018,6,14,Offline,0,0,0,,0.0,No Cancelada
814,INN00815,1,0,0,2,Meal Plan 1,0,Room_Type 1,5.0,2017,9,9,Corporate,0,0,0,,0.0,No Cancelada
15001,INN15002,2,0,2,2,Meal Plan 1,1,Room_Type 1,,2018,11,13,Corporate,1,0,2,77.0,0.0,No Cancelada
33008,INN33009,2,0,2,0,,0,Room_Type 1,75.0,2018,10,30,Offline,0,0,0,,0.0,Cancelada
11896,INN11897,2,0,1,2,Meal Plan 1,0,Room_Type 1,279.0,2018,10,10,Offline,0,0,0,80.75,1.0,No Cancelada
18753,INN18754,2,0,2,1,Meal Plan 1,0,Room_Type 4,35.0,2018,3,5,Online,0,0,0,97.4,1.0,No Cancelada
531,INN00532,2,1,0,3,,0,Room_Type 1,86.0,2018,12,8,Online,0,0,0,122.0,0.0,Cancelada
23518,INN23519,1,2,1,1,,0,Room_Type 4,18.0,2018,7,23,Online,0,0,0,187.0,0.0,No Cancelada
16502,INN16503,2,0,1,0,Meal Plan 1,0,Room_Type 1,185.0,2017,7,6,Online,0,0,0,66.13,0.0,Cancelada
33672,INN33673,2,2,0,1,Meal Plan 1,0,Room_Type 6,0.0,2018,11,23,,0,0,0,181.0,0.0,Cancelada
5935,INN05936,2,0,0,5,Meal Plan 2,0,Room_Type 1,230.0,2018,9,6,Online,0,0,0,137.0,0.0,Cancelada
10786,INN10787,2,0,0,2,Not Selected,0,Room_Type 1,0.0,2018,8,19,Online,0,0,0,148.0,1.0,No Cancelada
17926,INN17927,2,0,0,1,Not Selected,0,,5.0,2018,7,8,Online,0,0,0,139.0,2.0,No Cancelada
30560,INN30561,2,0,0,2,Meal Plan 2,0,Room_Type 1,,2018,6,24,Offline,0,0,0,115.0,1.0,Cancelada
10695,INN10696,2,0,1,5,Meal Plan 2,0,Room_Type 1,94.0,2018,3,28,Offline,0,0,0,110.75,,No Cancelada
27729,INN27730,3,0,1,2,Meal Plan 1,0,,40.0,2018,4,1,Online,0,0,0,150.3,0.0,Cancelada
18824,INN18825,1,0,5,10,Meal Plan 1,0,Room_Type 4,3.0,2018,5,9,Aviation,0,0,0,,0.0,Cancelada
16698,INN16699,1,0,1,3,Meal Plan 1,0,Room_Type 1,39.0,2018,2,1,Online,0,0,0,72.9,0.0,Cancelada
20293,INN20294,3,0,0,3,Meal Plan 1,0,Room_Type 4,81.0,2018,9,8,Online,0,0,0,168.3,0.0,Cancelada
15155,INN15156,2,1,2,1,Meal Plan 1,0,Room_Type 1,4.0,2018,11,19,Online,0,0,0,128.67,3.0,No Cancelada
15987,INN15988,1,0,0,2,Meal Plan 1,0,Room_Type 1,167.0,2018,10,5,Offline,0,0,0,78.2,0.0,Cancelada
9321,INN09322,1,0,1,0,Meal Plan 1,0,,76.0,2018,10,10,Offline,0,0,0,120.0,0.0,Cancelada
6703,INN06704,2,0,1,1,,0,,14.0,2017,9,5,Online,0,0,0,115.0,0.0,No Cancelada
21116,INN21117,3,0,1,2,Meal Plan 1,0,Room_Type 4,143.0,2018,7,4,Online,0,0,0,137.7,1.0,Cancelada
28802,INN28803,1,0,0,2,Meal Plan 1,0,Room_Type 1,,2018,6,15,Offline,0,0,0,130.0,0.0,Cancelada
14418,INN14419,2,2,0,4,Meal Plan 1,0,Room_Type 6,9.0,2018,5,11,Online,0,0,0,221.0,0.0,Cancelada
4945,INN04946,2,0,0,2,Meal Plan 1,0,Room_Type 1,28.0,2017,11,13,Offline,0,0,0,85.6,1.0,No Cancelada
35070,INN35071,2,0,0,2,Meal Plan 2,0,Room_Type 1,39.0,2017,8,14,Offline,0,0,0,109.0,0.0,No Cancelada
21503,INN21504,2,0,0,2,Meal Plan 1,0,Room_Type 2,188.0,2018,7,7,Online,0,0,0,86.75,1.0,Cancelada
18154,INN18155,2,0,0,2,Meal Plan 1,0,Room_Type 4,,2018,1,22,Offline,0,0,0,66.6,0.0,No Cancelada
35509,INN35510,2,0,1,2,Meal Plan 1,0,,2.0,2017,10,2,Offline,0,0,0,65.0,0.0,No Cancelada
26917,INN26918,2,0,1,2,,0,Room_Type 1,35.0,2018,3,14,,0,0,0,85.0,0.0,No Cancelada
32897,INN32898,2,0,0,1,Meal Plan 1,0,Room_Type 1,0.0,2018,12,21,,0,0,0,98.0,2.0,No Cancelada
23499,INN23500,2,1,0,3,Meal Plan 1,0,Room_Type 6,86.0,2018,12,8,Online,0,0,0,174.0,0.0,Cancelada
8382,INN08383,2,0,0,1,Meal Plan 2,0,Room_Type 1,55.0,2018,4,6,Offline,0,0,0,,,No Cancelada
31484,INN31485,2,0,1,2,Meal Plan 2,0,Room_Type 1,,2018,3,25,Offline,0,0,0,130.0,0.0,Cancelada
20138,INN20139,2,0,0,3,,0,Room_Type 4,67.0,2018,5,31,Online,0,0,0,,1.0,No Cancelada
2352,INN02353,2,0,0,3,Meal Plan 1,0,Room_Type 1,,2018,6,7,Online,0,0,0,130.0,0.0,Cancelada
7804,INN07805,2,0,2,1,Meal Plan 1,0,,104.0,2018,7,2,Online,0,0,0,88.01,,No Cancelada
6350,INN06351,2,0,2,5,Meal Plan 1,0,Room_Type 1,197.0,2018,8,23,Online,0,0,0,97.02,,No Cancelada
3892,INN03893,3,0,0,2,Meal Plan 1,0,Room_Type 4,103.0,2018,8,2,Online,0,0,0,137.7,1.0,No Cancelada
8331,INN08332,1,0,0,1,Meal Plan 1,0,Room_Type 7,0.0,2017,12,10,Complementary,0,0,0,0.0,0.0,No Cancelada
18901,INN18902,2,1,0,3,Meal Plan 1,0,Room_Type 1,18.0,2018,6,21,Corporate,0,0,0,100.0,0.0,No Cancelada
21700,INN21701,2,0,0,1,Meal Plan 1,0,Room_Type 1,,2017,9,30,Offline,0,0,0,71.4,0.0,No Cancelada
24316,INN24317,1,0,1,5,Meal Plan 1,0,Room_Type 1,0.0,2018,10,18,,0,0,0,120.0,0.0,No Cancelada
20625,INN20626,1,0,0,1,Meal Plan 1,0,Room_Type 1,0.0,2018,7,27,Offline,0,0,0,45.0,1.0,No Cancelada
10495,INN10496,2,1,0,1,Meal Plan 1,0,Room_Type 1,162.0,2018,7,27,Online,0,0,0,,2.0,Cancelada
8692,INN08693,2,0,1,2,Meal Plan 1,0,,56.0,2018,12,9,Online,0,0,0,93.6,1.0,No Cancelada
16059,INN16060,2,0,0,4,Meal Plan 1,0,Room_Type 1,92.0,2017,10,7,Offline,0,0,0,70.0,0.0,No Cancelada
32051,INN32052,2,0,1,3,Meal Plan 1,0,Room_Type 1,42.0,2018,11,7,Offline,0,0,0,,0.0,No Cancelada
20675,INN20676,2,0,0,2,,0,Room_Type 1,17.0,2018,10,7,,0,0,0,135.0,1.0,No Cancelada
6145,INN06146,2,0,2,5,Meal Plan 1,0,,159.0,2018,7,6,Online,0,0,0,,,Cancelada
5419,INN05420,2,0,2,0,,0,Room_Type 1,48.0,2018,9,11,Offline,0,0,0,85.5,0.0,No Cancelada
4357,INN04358,1,0,0,2,Meal Plan 1,0,Room_Type 1,,2018,6,15,Online,0,0,0,130.0,0.0,Cancelada
1394,INN01395,2,0,0,1,Not Selected,0,Room_Type 1,3.0,2018,7,14,Offline,0,0,0,75.0,,No Cancelada
27849,INN27850,2,0,0,2,Meal Plan 1,0,Room_Type 1,48.0,2018,7,27,,0,0,0,135.9,0.0,No Cancelada
22612,INN22613,3,0,0,3,Meal Plan 1,0,,7.0,2018,3,2,Online,0,0,0,133.0,,Cancelada
27338,INN27339,3,0,0,3,Meal Plan 1,0,Room_Type 4,79.0,2018,4,28,Online,0,0,0,149.1,1.0,No Cancelada
9557,INN09558,2,0,1,2,Meal Plan 1,0,Room_Type 1,,2018,6,6,,0,0,0,126.9,1.0,No Cancelada
19000,INN19001,2,0,2,2,,0,Room_Type 1,157.0,2018,8,28,Offline,0,0,0,80.75,,No Cancelada
9242,INN09243,2,2,1,2,Meal Plan 1,0,,66.0,2018,10,24,Online,0,0,0,184.52,1.0,No Cancelada
6552,INN06553,2,0,2,1,Meal Plan 2,0,,124.0,2018,9,4,Online,0,0,0,163.8,4.0,No Cancelada
15040,INN15041,2,0,0,1,,0,Room_Type 1,180.0,2017,10,16,Offline,0,0,0,70.0,0.0,Cancelada
81,INN00082,2,0,0,5,,0,Room_Type 4,128.0,2018,10,11,,0,0,0,132.3,0.0,Cancelada
3608,INN03609,2,0,1,3,Not Selected,0,,6.0,2018,12,15,Online,0,0,0,66.3,0.0,No Cancelada
32854,INN32855,2,0,1,2,,0,Room_Type 1,80.0,2018,9,26,Offline,0,0,0,75.0,0.0,Cancelada
8662,INN08663,2,0,2,1,Meal Plan 1,0,Room_Type 1,100.0,2017,12,12,Online,0,0,0,,2.0,No Cancelada
28031,INN28032,2,2,0,2,Meal Plan 2,0,Room_Type 6,80.0,2018,11,11,Online,0,0,0,207.9,1.0,No Cancelada
22339,INN22340,1,0,0,1,Meal Plan 1,0,Room_Type 1,7.0,2018,11,17,Online,0,0,0,89.8,0.0,No Cancelada
18611,INN18612,2,2,2,1,Meal Plan 1,0,Room_Type 6,99.0,2018,7,3,Online,0,0,0,186.3,2.0,No Cancelada
14074,INN14075,2,0,2,3,Meal Plan 1,0,Room_Type 1,,2018,10,16,Online,0,0,0,100.75,0.0,Cancelada
24699,INN24700,1,0,2,1,Meal Plan 1,0,,11.0,2017,11,22,Corporate,1,2,11,65.0,0.0,No Cancelada
30774,INN30775,3,0,2,4,Meal Plan 1,0,Room_Type 1,87.0,2018,8,27,Online,0,0,0,112.03,2.0,No Cancelada
28074,INN28075,2,2,1,1,Meal Plan 1,0,Room_Type 6,6.0,2018,4,23,,0,0,0,196.0,1.0,No Cancelada
11966,INN11967,2,0,1,3,Meal Plan 1,0,Room_Type 1,152.0,2018,6,27,Online,0,0,0,90.95,1.0,No Cancelada
32093,INN32094,2,0,1,2,Meal Plan 1,0,Room_Type 4,10.0,2018,2,26,Online,0,0,0,106.0,,Cancelada
20073,INN20074,2,0,0,1,,0,Room_Type 1,0.0,2018,6,1,Online,0,0,0,119.0,0.0,No Cancelada
